,time_backstep,weather_condition,weather_date,weather_feels,weather_humid,weather_precip,weather_temp,weather_time,weather_wind
0,1.0,Sunny,Mon,55,22,0,56,4:00 pm,6
1,2.0,Sunny,Mon,56,21,0,57,5:00 pm,6
2,3.0,Mostly Sunny,Mon,56,21,0,57,6:00 pm,6
3,4.0,Sunny,Mon,55,23,0,56,7:00 pm,5
4,5.0,Clear,Mon,52,29,0,53,8:00 pm,4
5,6.0,Clear,Mon,49,32,0,50,9:00 pm,4
6,7.0,Mostly Clear,Mon,47,33,0,48,10:00 pm,5
7,8.0,Partly Cloudy,Mon,45,36,0,47,11:00 pm,4
8,9.0,Partly Cloudy,Tue,44,40,0,46,12:00 am,4
9,10.0,Partly Cloudy,Tue,42,44,0,44,1:00 am,4
10,11.0,Cloudy,Tue,41,48,0,44,2:00 am,4
11,12.0,Cloudy,Tue,40,50,0,43,3:00 am,5
12,13.0,Cloudy,Tue,39,53,10,42,4:00 am,5
13,14.0,Light Rain,Tue,37,60,60,41,5:00 am,6
14,15.0,Light Rain,Tue,34,67,60,39,6:00 am,7
15,1.0,Sunny,Mon,57,20,0,58,5:00 pm,7
16,2.0,Sunny,Mon,57,20,0,58,6:00 pm,7
17,3.0,Sunny,Mon,56,21,0,57,7:00 pm,5
18,4.0,Clear,Mon,52,29,0,53,8:00 pm,4
19,5.0,Clear,Mon,49,32,0,50,9:00 pm,4
20,6.0,Mostly Clear,Mon,46,34,0,48,10:00 pm,5
21,7.0,Partly Cloudy,Mon,45,36,0,47,11:00 pm,4
22,8.0,Partly Cloudy,Tue,44,40,0,46,12:00 am,4
23,9.0,Partly Cloudy,Tue,42,44,0,44,1:00 am,4
24,10.0,Cloudy,Tue,41,48,0,44,2:00 am,4
25,11.0,Cloudy,Tue,40,50,0,43,3:00 am,5
26,12.0,Cloudy,Tue,39,53,10,42,4:00 am,5
27,13.0,Light Rain,Tue,37,60,60,41,5:00 am,6
28,14.0,Light Rain,Tue,34,67,60,39,6:00 am,7
29,15.0,Showers,Tue,33,75,50,38,7:00 am,6
30,1.0,Sunny,Mon,57,18,0,58,6:00 pm,8
31,2.0,Sunny,Mon,55,20,0,57,7:00 pm,7
32,3.0,Clear,Mon,52,26,0,53,8:00 pm,6
33,4.0,Clear,Mon,49,32,0,50,9:00 pm,4
34,5.0,Mostly Clear,Mon,46,35,0,48,10:00 pm,5
35,6.0,Partly Cloudy,Mon,45,38,0,47,11:00 pm,5
36,7.0,Partly Cloudy,Tue,44,40,0,46,12:00 am,4
37,8.0,Partly Cloudy,Tue,42,44,0,44,1:00 am,4
38,9.0,Cloudy,Tue,42,48,0,44,2:00 am,4
39,10.0,Cloudy,Tue,40,51,0,43,3:00 am,5
40,11.0,Cloudy,Tue,39,52,10,43,4:00 am,5
41,12.0,Showers,Tue,38,59,60,41,5:00 am,6
42,13.0,Light Rain,Tue,34,67,60,39,6:00 am,7
43,14.0,Showers,Tue,33,76,55,38,7:00 am,6
44,15.0,Showers,Tue,32,79,35,38,8:00 am,7
45,1.0,Sunny,Mon,56,21,0,57,7:00 pm,5
46,2.0,Clear,Mon,53,25,0,54,8:00 pm,4
47,3.0,Clear,Mon,50,29,0,51,9:00 pm,4
48,4.0,Mostly Clear,Mon,46,36,0,48,10:00 pm,5
49,5.0,Partly Cloudy,Mon,44,39,0,46,11:00 pm,5
50,6.0,Partly Cloudy,Tue,43,43,0,45,12:00 am,4
51,7.0,Partly Cloudy,Tue,42,44,0,44,1:00 am,4
52,8.0,Cloudy,Tue,41,48,0,44,2:00 am,4
53,9.0,Cloudy,Tue,40,51,0,43,3:00 am,5
54,10.0,Cloudy,Tue,39,53,0,43,4:00 am,5
55,11.0,Showers,Tue,38,58,50,42,5:00 am,6
56,12.0,Showers,Tue,35,66,60,40,6:00 am,8
57,13.0,Light Rain,Tue,34,74,65,39,7:00 am,6
58,14.0,Showers,Tue,33,78,35,38,8:00 am,7
59,15.0,Cloudy,Tue,32,82,25,38,9:00 am,8
60,1.0,Clear,Mon,53,23,0,54,8:00 pm,4
61,2.0,Clear,Mon,51,27,0,51,9:00 pm,4
62,3.0,Clear,Mon,47,31,0,49,10:00 pm,5
63,4.0,Partly Cloudy,Mon,44,39,0,46,11:00 pm,5
64,5.0,Partly Cloudy,Tue,43,43,0,45,12:00 am,4
65,6.0,Mostly Cloudy,Tue,42,47,0,44,1:00 am,4
66,7.0,Cloudy,Tue,41,48,0,44,2:00 am,4
67,8.0,Cloudy,Tue,40,51,0,43,3:00 am,5
68,9.0,Cloudy,Tue,39,53,0,43,4:00 am,5
69,10.0,Showers,Tue,38,58,50,42,5:00 am,6
70,11.0,Showers,Tue,35,66,60,40,6:00 am,8
71,12.0,Light Rain,Tue,34,74,65,39,7:00 am,6
72,13.0,Showers,Tue,33,78,35,38,8:00 am,7
73,14.0,Cloudy,Tue,32,82,25,38,9:00 am,8
74,15.0,Mostly Cloudy,Tue,34,77,15,39,10:00 am,8
75,1.0,Clear,Mon,51,26,0,52,9:00 pm,4
76,2.0,Clear,Mon,47,30,0,49,10:00 pm,5
77,3.0,Mostly Clear,Mon,46,34,0,48,11:00 pm,5
78,4.0,Partly Cloudy,Tue,43,43,0,45,12:00 am,4
79,5.0,Cloudy,Tue,42,47,0,44,1:00 am,4
80,6.0,Cloudy,Tue,41,51,0,43,2:00 am,5
81,7.0,Cloudy,Tue,40,53,0,43,3:00 am,5
82,8.0,Cloudy,Tue,39,54,0,42,4:00 am,6
83,9.0,Showers,Tue,37,58,40,41,5:00 am,6
84,10.0,Showers,Tue,34,67,35,40,6:00 am,8
85,11.0,Showers,Tue,33,73,45,39,7:00 am,7
86,12.0,Showers,Tue,32,78,40,38,8:00 am,7
87,13.0,Cloudy,Tue,31,84,25,37,9:00 am,8
88,14.0,Mostly Cloudy,Tue,34,77,15,39,10:00 am,8
89,15.0,Partly Cloudy,Tue,38,63,5,43,11:00 am,10
90,1.0,Clear,Mon,46,33,0,49,10:00 pm,6
91,2.0,Clear,Mon,44,37,0,47,11:00 pm,5
92,3.0,Partly Cloudy,Tue,43,40,0,45,12:00 am,5
93,4.0,Cloudy,Tue,41,48,0,43,1:00 am,5
94,5.0,Cloudy,Tue,40,51,0,43,2:00 am,5
95,6.0,Cloudy,Tue,39,54,0,42,3:00 am,5
96,7.0,Cloudy,Tue,39,53,0,42,4:00 am,6
97,8.0,Showers,Tue,38,58,40,41,5:00 am,6
98,9.0,Showers,Tue,34,66,35,40,6:00 am,7
99,10.0,Few Showers,Tue,34,72,35,39,7:00 am,7
100,11.0,Few Showers,Tue,32,77,35,38,8:00 am,7
101,12.0,Cloudy,Tue,31,83,25,37,9:00 am,8
102,13.0,Mostly Cloudy,Tue,34,76,15,39,10:00 am,8
103,14.0,Partly Cloudy,Tue,38,62,5,43,11:00 am,10
104,15.0,Mostly Sunny,Tue,42,54,0,47,12:00 pm,9
105,1.0,Mostly Clear,Mon,44,37,0,46,11:00 pm,5
106,2.0,Partly Cloudy,Tue,43,40,0,45,12:00 am,5
107,3.0,Partly Cloudy,Tue,41,46,0,44,1:00 am,5
108,4.0,Cloudy,Tue,40,51,0,43,2:00 am,5
109,5.0,Cloudy,Tue,39,54,0,42,3:00 am,5
110,6.0,Cloudy,Tue,38,55,25,42,4:00 am,6
111,7.0,Showers,Tue,38,58,40,41,5:00 am,6
112,8.0,Showers,Tue,34,66,35,40,6:00 am,7
113,9.0,Few Showers,Tue,34,72,35,39,7:00 am,7
114,10.0,Few Showers,Tue,32,77,35,38,8:00 am,7
115,11.0,Cloudy,Tue,31,83,25,37,9:00 am,8
116,12.0,Mostly Cloudy,Tue,34,76,15,39,10:00 am,8
117,13.0,Partly Cloudy,Tue,38,62,5,43,11:00 am,10
118,14.0,Mostly Sunny,Tue,42,54,0,47,12:00 pm,9
119,15.0,Sunny,Tue,47,47,0,50,1:00 pm,8
120,1.0,Partly Cloudy,Tue,43,39,0,46,12:00 am,4
121,2.0,Partly Cloudy,Tue,42,44,0,44,1:00 am,4
122,3.0,Cloudy,Tue,41,47,0,44,2:00 am,5
123,4.0,Cloudy,Tue,39,54,0,42,3:00 am,5
124,5.0,Cloudy,Tue,38,55,15,42,4:00 am,6
125,6.0,Cloudy,Tue,37,58,25,41,5:00 am,6
126,7.0,Few Showers,Tue,35,65,35,40,6:00 am,8
127,8.0,Few Showers,Tue,34,72,30,39,7:00 am,7
128,9.0,Few Showers,Tue,33,76,35,38,8:00 am,7
129,10.0,Cloudy,Tue,31,83,25,37,9:00 am,8
130,11.0,Mostly Cloudy,Tue,34,76,15,39,10:00 am,8
131,12.0,Partly Cloudy,Tue,38,62,5,43,11:00 am,9
132,13.0,Mostly Sunny,Tue,42,53,0,47,12:00 pm,9
133,14.0,Sunny,Tue,47,47,0,50,1:00 pm,8
134,15.0,Sunny,Tue,51,43,0,53,2:00 pm,5
135,1.0,Partly Cloudy,Tue,41,43,0,44,1:00 am,5
136,2.0,Mostly Cloudy,Tue,40,48,0,43,2:00 am,5
137,3.0,Cloudy,Tue,39,50,0,43,3:00 am,6
138,4.0,Cloudy,Tue,39,55,5,42,4:00 am,5
139,5.0,Cloudy,Tue,38,57,20,42,5:00 am,6
140,6.0,Cloudy,Tue,36,63,25,41,6:00 am,6
141,7.0,Cloudy,Tue,35,65,25,40,7:00 am,6
142,8.0,Few Showers,Tue,35,68,30,39,8:00 am,6
143,9.0,Cloudy,Tue,33,72,25,39,9:00 am,9
144,10.0,Mostly Cloudy,Tue,36,67,15,41,10:00 am,9
145,11.0,Partly Cloudy,Tue,40,57,0,45,11:00 am,10
146,12.0,Mostly Sunny,Tue,43,51,0,48,12:00 pm,10
147,13.0,Sunny,Tue,47,48,0,50,1:00 pm,8
148,14.0,Sunny,Tue,51,44,0,52,2:00 pm,5
149,15.0,Sunny,Tue,54,41,0,55,3:00 pm,4
150,1.0,Partly Cloudy,Tue,40,50,0,43,2:00 am,4
151,2.0,Partly Cloudy,Tue,39,53,0,42,3:00 am,5
152,3.0,Mostly Cloudy,Tue,38,55,0,42,4:00 am,5
153,4.0,Cloudy,Tue,37,58,5,41,5:00 am,6
154,5.0,Cloudy,Tue,36,63,20,40,6:00 am,6
155,6.0,Cloudy,Tue,36,67,25,40,7:00 am,6
156,7.0,Few Showers,Tue,35,68,30,39,8:00 am,6
157,8.0,Cloudy,Tue,33,72,25,39,9:00 am,9
158,9.0,Mostly Cloudy,Tue,36,67,15,41,10:00 am,9
159,10.0,Partly Cloudy,Tue,40,57,0,45,11:00 am,10
160,11.0,Mostly Sunny,Tue,43,51,0,48,12:00 pm,10
161,12.0,Sunny,Tue,47,48,0,50,1:00 pm,8
162,13.0,Sunny,Tue,51,44,0,52,2:00 pm,5
163,14.0,Sunny,Tue,54,41,0,55,3:00 pm,4
164,15.0,Partly Cloudy,Tue,55,41,0,55,4:00 pm,4
165,1.0,Partly Cloudy,Tue,39,50,0,43,3:00 am,6
166,2.0,Partly Cloudy,Tue,38,53,0,42,4:00 am,6
167,3.0,Partly Cloudy,Tue,37,55,0,41,5:00 am,6
168,4.0,Cloudy,Tue,36,63,5,40,6:00 am,6
169,5.0,Cloudy,Tue,36,67,15,40,7:00 am,6
170,6.0,Cloudy,Tue,35,69,20,39,8:00 am,6
171,7.0,Mostly Cloudy,Tue,33,72,25,39,9:00 am,9
172,8.0,Mostly Cloudy,Tue,36,67,15,41,10:00 am,9
173,9.0,Partly Cloudy,Tue,40,57,0,45,11:00 am,10
174,10.0,Mostly Sunny,Tue,43,51,0,48,12:00 pm,10
175,11.0,Sunny,Tue,47,47,0,50,1:00 pm,8
176,12.0,Sunny,Tue,51,43,0,53,2:00 pm,5
177,13.0,Sunny,Tue,55,40,0,55,3:00 pm,4
178,14.0,Mostly Sunny,Tue,56,40,0,56,4:00 pm,4
179,15.0,Partly Cloudy,Tue,56,40,0,56,5:00 pm,4
180,1.0,Partly Cloudy,Tue,41,52,0,43,4:00 am,4
181,2.0,Partly Cloudy,Tue,39,54,0,42,5:00 am,5
182,3.0,Partly Cloudy,Tue,38,57,0,42,6:00 am,5
183,4.0,Cloudy,Tue,36,66,15,40,7:00 am,6
184,5.0,Cloudy,Tue,34,72,15,39,8:00 am,6
185,6.0,Mostly Cloudy,Tue,34,73,15,39,9:00 am,9
186,7.0,Partly Cloudy,Tue,36,67,15,42,10:00 am,9
187,8.0,Partly Cloudy,Tue,40,56,0,44,11:00 am,9
188,9.0,Mostly Sunny,Tue,43,49,0,48,12:00 pm,9
189,10.0,Sunny,Tue,47,45,0,50,1:00 pm,8
190,11.0,Sunny,Tue,52,42,0,53,2:00 pm,4
191,12.0,Sunny,Tue,55,39,0,55,3:00 pm,4
192,13.0,Mostly Sunny,Tue,56,39,0,56,4:00 pm,4
193,14.0,Partly Cloudy,Tue,56,38,0,56,5:00 pm,4
194,15.0,Partly Cloudy,Tue,56,39,0,57,6:00 pm,6
195,1.0,Partly Cloudy,Tue,39,52,0,43,5:00 am,6
196,2.0,Mostly Cloudy,Tue,38,56,0,42,6:00 am,6
197,3.0,Cloudy,Tue,37,63,15,41,7:00 am,5
198,4.0,Cloudy,Tue,34,72,15,39,8:00 am,6
199,5.0,Mostly Cloudy,Tue,34,73,15,40,9:00 am,9
200,6.0,Partly Cloudy,Tue,37,67,15,42,10:00 am,9
201,7.0,Mostly Sunny,Tue,40,56,0,44,11:00 am,9
202,8.0,Sunny,Tue,43,49,0,48,12:00 pm,9
203,9.0,Sunny,Tue,47,45,0,50,1:00 pm,7
204,10.0,Sunny,Tue,52,41,0,53,2:00 pm,4
205,11.0,Sunny,Tue,55,39,0,55,3:00 pm,4
206,12.0,Mostly Sunny,Tue,55,40,0,56,4:00 pm,4
207,13.0,Partly Cloudy,Tue,56,38,0,56,5:00 pm,5
208,14.0,Partly Cloudy,Tue,55,39,0,57,6:00 pm,6
209,15.0,Partly Cloudy,Tue,56,41,0,57,7:00 pm,5
210,1.0,Showers,Tue,39,52,45,43,6:00 am,7
211,2.0,Showers,Tue,38,58,35,42,7:00 am,6
212,3.0,Mostly Cloudy,Tue,36,65,15,40,8:00 am,6
213,4.0,Partly Cloudy,Tue,34,73,15,40,9:00 am,9
214,5.0,Partly Cloudy,Tue,37,67,15,42,10:00 am,9
215,6.0,Mostly Sunny,Tue,41,54,0,45,11:00 am,9
216,7.0,Sunny,Tue,43,49,0,48,12:00 pm,9
217,8.0,Sunny,Tue,47,45,0,50,1:00 pm,7
218,9.0,Sunny,Tue,52,41,0,53,2:00 pm,4
219,10.0,Sunny,Tue,55,39,0,55,3:00 pm,4
220,11.0,Mostly Sunny,Tue,56,39,0,56,4:00 pm,4
221,12.0,Partly Cloudy,Tue,56,38,0,57,5:00 pm,5
222,13.0,Partly Cloudy,Tue,56,38,0,57,6:00 pm,6
223,14.0,Partly Cloudy,Tue,56,40,0,57,7:00 pm,6
224,15.0,Mostly Clear,Tue,53,44,0,54,8:00 pm,5
225,1.0,Mostly Cloudy,Tue,38,54,15,42,7:00 am,7
226,2.0,Partly Cloudy,Tue,36,60,15,41,8:00 am,8
227,3.0,Partly Cloudy,Tue,36,61,15,42,9:00 am,10
228,4.0,Partly Cloudy,Tue,37,65,15,42,10:00 am,8
229,5.0,Mostly Sunny,Tue,41,54,0,46,11:00 am,9
230,6.0,Mostly Sunny,Tue,44,49,0,49,12:00 pm,9
231,7.0,Sunny,Tue,47,45,0,50,1:00 pm,7
232,8.0,Sunny,Tue,52,41,0,53,2:00 pm,4
233,9.0,Sunny,Tue,55,39,0,55,3:00 pm,4
234,10.0,Mostly Sunny,Tue,55,39,0,56,4:00 pm,4
235,11.0,Partly Cloudy,Tue,56,37,0,57,5:00 pm,5
236,12.0,Partly Cloudy,Tue,56,38,0,57,6:00 pm,6
237,13.0,Partly Cloudy,Tue,56,41,0,57,7:00 pm,6
238,14.0,Mostly Clear,Tue,53,45,0,54,8:00 pm,5
239,15.0,Clear,Tue,52,46,0,53,9:00 pm,5
240,1.0,Mostly Cloudy,Tue,36,55,15,41,8:00 am,9
241,2.0,Partly Cloudy,Tue,36,57,15,42,9:00 am,11
242,3.0,Partly Cloudy,Tue,39,56,15,44,10:00 am,10
243,4.0,Mostly Sunny,Tue,41,54,0,46,11:00 am,9
244,5.0,Mostly Sunny,Tue,44,49,0,49,12:00 pm,9
245,6.0,Sunny,Tue,48,44,0,51,1:00 pm,8
246,7.0,Sunny,Tue,52,41,0,53,2:00 pm,4
247,8.0,Sunny,Tue,55,39,0,55,3:00 pm,4
248,9.0,Mostly Sunny,Tue,55,39,0,56,4:00 pm,4
249,10.0,Partly Cloudy,Tue,56,37,0,57,5:00 pm,5
250,11.0,Partly Cloudy,Tue,56,38,0,57,6:00 pm,6
251,12.0,Partly Cloudy,Tue,56,41,0,57,7:00 pm,6
252,13.0,Mostly Clear,Tue,53,45,0,54,8:00 pm,5
253,14.0,Clear,Tue,52,46,0,53,9:00 pm,5
254,15.0,Clear,Tue,50,50,0,51,10:00 pm,4
255,1.0,Partly Cloudy,Tue,37,53,15,43,9:00 am,9
256,2.0,Partly Cloudy,Tue,40,52,15,45,10:00 am,9
257,3.0,Partly Cloudy,Tue,43,46,0,48,11:00 am,9
258,4.0,Mostly Sunny,Tue,44,49,0,49,12:00 pm,9
259,5.0,Sunny,Tue,48,44,0,51,1:00 pm,8
260,6.0,Sunny,Tue,53,39,0,54,2:00 pm,4
261,7.0,Sunny,Tue,55,38,0,55,3:00 pm,4
262,8.0,Mostly Sunny,Tue,55,38,0,56,4:00 pm,4
263,9.0,Partly Cloudy,Tue,56,37,0,57,5:00 pm,5
264,10.0,Partly Cloudy,Tue,56,38,0,57,6:00 pm,6
265,11.0,Partly Cloudy,Tue,56,41,0,57,7:00 pm,6
266,12.0,Clear,Tue,53,45,0,54,8:00 pm,5
267,13.0,Clear,Tue,52,46,0,53,9:00 pm,5
268,14.0,Clear,Tue,50,50,0,51,10:00 pm,4
269,15.0,Clear,Tue,48,52,0,50,11:00 pm,4
270,1.0,Cloudy,Tue,40,49,15,45,10:00 am,9
271,2.0,Partly Cloudy,Tue,43,43,0,48,11:00 am,10
272,3.0,Partly Cloudy,Tue,46,41,0,50,12:00 pm,10
273,4.0,Sunny,Tue,49,43,0,51,1:00 pm,8
274,5.0,Sunny,Tue,53,39,0,54,2:00 pm,4
275,6.0,Mostly Sunny,Tue,56,37,0,56,3:00 pm,4
276,7.0,Mostly Sunny,Tue,55,38,0,56,4:00 pm,4
277,8.0,Partly Cloudy,Tue,56,37,0,57,5:00 pm,5
278,9.0,Partly Cloudy,Tue,56,37,0,57,6:00 pm,6
279,10.0,Partly Cloudy,Tue,56,40,0,57,7:00 pm,5
280,11.0,Clear,Tue,53,44,0,54,8:00 pm,5
281,12.0,Clear,Tue,52,46,0,53,9:00 pm,4
282,13.0,Clear,Tue,50,50,0,51,10:00 pm,4
283,14.0,Clear,Tue,48,53,0,50,11:00 pm,4
284,15.0,Clear,Wed,47,57,5,49,12:00 am,4
285,1.0,Mostly Sunny,Tue,42,44,0,47,11:00 am,9
286,2.0,Sunny,Tue,45,41,0,49,12:00 pm,9
287,3.0,Sunny,Tue,49,38,0,52,1:00 pm,8
288,4.0,Sunny,Tue,53,39,0,54,2:00 pm,4
289,5.0,Mostly Sunny,Tue,56,37,0,56,3:00 pm,4
290,6.0,Mostly Sunny,Tue,57,37,0,57,4:00 pm,4
291,7.0,Partly Cloudy,Tue,56,37,0,57,5:00 pm,5
292,8.0,Partly Cloudy,Tue,56,37,0,57,6:00 pm,6
293,9.0,Partly Cloudy,Tue,56,40,0,57,7:00 pm,5
294,10.0,Clear,Tue,53,44,0,54,8:00 pm,5
295,11.0,Clear,Tue,52,46,0,53,9:00 pm,4
296,12.0,Clear,Tue,50,50,0,51,10:00 pm,4
297,13.0,Clear,Tue,48,53,0,50,11:00 pm,4
298,14.0,Clear,Wed,47,57,5,49,12:00 am,4
299,15.0,Clear,Wed,45,62,5,47,1:00 am,4
300,1.0,Partly Cloudy,Tue,46,38,0,50,12:00 pm,9
301,2.0,Partly Cloudy,Tue,50,36,0,52,1:00 pm,8
302,3.0,Mostly Sunny,Tue,54,33,0,55,2:00 pm,4
303,4.0,Sunny,Tue,56,37,0,56,3:00 pm,4
304,5.0,Mostly Sunny,Tue,57,37,0,57,4:00 pm,4
305,6.0,Partly Cloudy,Tue,57,36,0,58,5:00 pm,5
306,7.0,Partly Cloudy,Tue,56,37,0,57,6:00 pm,6
307,8.0,Partly Cloudy,Tue,56,40,0,57,7:00 pm,6
308,9.0,Clear,Tue,53,45,0,54,8:00 pm,5
309,10.0,Clear,Tue,52,46,0,53,9:00 pm,4
310,11.0,Clear,Tue,50,50,0,51,10:00 pm,4
311,12.0,Clear,Tue,49,52,0,50,11:00 pm,4
312,13.0,Clear,Wed,47,57,5,49,12:00 am,4
313,14.0,Clear,Wed,45,62,5,47,1:00 am,4
314,15.0,Clear,Wed,44,66,5,46,2:00 am,4
315,1.0,Sunny,Tue,51,34,0,53,1:00 pm,8
316,2.0,Sunny,Tue,55,31,0,56,2:00 pm,5
317,3.0,Sunny,Tue,58,30,0,58,3:00 pm,4
318,4.0,Mostly Sunny,Tue,58,33,0,58,4:00 pm,4
319,5.0,Partly Cloudy,Tue,59,32,0,59,5:00 pm,5
320,6.0,Partly Cloudy,Tue,59,34,0,59,6:00 pm,6
321,7.0,Partly Cloudy,Tue,57,38,0,58,7:00 pm,5
322,8.0,Clear,Tue,55,41,0,55,8:00 pm,4
323,9.0,Clear,Tue,53,43,0,54,9:00 pm,5
324,10.0,Clear,Tue,51,46,0,52,10:00 pm,5
325,11.0,Clear,Tue,49,50,0,51,11:00 pm,4
326,12.0,Clear,Wed,48,55,5,49,12:00 am,4
327,13.0,Clear,Wed,46,60,5,47,1:00 am,4
328,14.0,Clear,Wed,45,63,5,46,2:00 am,3
329,15.0,Clear,Wed,43,66,5,44,3:00 am,3
330,1.0,Sunny,Tue,55,30,0,56,2:00 pm,4
331,2.0,Sunny,Tue,58,30,0,58,3:00 pm,3
332,3.0,Mostly Sunny,Tue,58,30,0,58,4:00 pm,4
333,4.0,Partly Cloudy,Tue,59,32,0,59,5:00 pm,5
334,5.0,Partly Cloudy,Tue,59,34,0,59,6:00 pm,6
335,6.0,Partly Cloudy,Tue,59,37,0,59,7:00 pm,5
336,7.0,Clear,Tue,55,41,0,55,8:00 pm,4
337,8.0,Clear,Tue,53,43,0,54,9:00 pm,5
338,9.0,Clear,Tue,51,46,0,52,10:00 pm,5
339,10.0,Clear,Tue,49,50,0,51,11:00 pm,4
340,11.0,Clear,Wed,48,55,5,49,12:00 am,4
341,12.0,Clear,Wed,46,60,5,47,1:00 am,4
342,13.0,Clear,Wed,45,63,5,46,2:00 am,3
343,14.0,Clear,Wed,43,66,5,44,3:00 am,3
344,15.0,Clear,Wed,42,70,5,43,4:00 am,3
345,1.0,Mostly Cloudy,Tue,56,31,0,56,3:00 pm,3
346,2.0,Mostly Cloudy,Tue,57,32,0,57,4:00 pm,4
347,3.0,Partly Cloudy,Tue,58,31,0,59,5:00 pm,5
348,4.0,Partly Cloudy,Tue,59,34,0,59,6:00 pm,6
349,5.0,Partly Cloudy,Tue,59,37,0,59,7:00 pm,5
350,6.0,Clear,Tue,55,43,0,56,8:00 pm,5
351,7.0,Clear,Tue,53,43,0,54,9:00 pm,5
352,8.0,Clear,Tue,50,46,0,52,10:00 pm,5
353,9.0,Clear,Tue,49,50,0,51,11:00 pm,5
354,10.0,Clear,Wed,48,54,5,49,12:00 am,4
355,11.0,Clear,Wed,46,59,5,47,1:00 am,4
356,12.0,Clear,Wed,45,63,5,46,2:00 am,3
357,13.0,Clear,Wed,43,66,5,44,3:00 am,3
358,14.0,Clear,Wed,42,70,5,43,4:00 am,3
359,15.0,Clear,Wed,42,73,5,42,5:00 am,3
360,1.0,Mostly Cloudy,Tue,57,31,0,57,4:00 pm,4
361,2.0,Partly Cloudy,Tue,58,31,0,59,5:00 pm,5
362,3.0,Partly Cloudy,Tue,58,33,0,59,6:00 pm,6
363,4.0,Partly Cloudy,Tue,59,37,0,59,7:00 pm,5
364,5.0,Clear,Tue,55,43,0,56,8:00 pm,5
365,6.0,Clear,Tue,53,45,0,54,9:00 pm,5
366,7.0,Clear,Tue,50,47,0,52,10:00 pm,5
367,8.0,Clear,Tue,49,51,0,51,11:00 pm,5
368,9.0,Clear,Wed,47,56,5,49,12:00 am,4
369,10.0,Clear,Wed,46,61,5,47,1:00 am,4
370,11.0,Clear,Wed,44,65,5,46,2:00 am,3
371,12.0,Clear,Wed,43,68,5,44,3:00 am,3
372,13.0,Clear,Wed,43,71,5,43,4:00 am,3
373,14.0,Clear,Wed,42,74,5,42,5:00 am,3
374,15.0,Clear,Wed,41,77,5,41,6:00 am,3
375,1.0,Partly Cloudy,Tue,59,30,0,59,5:00 pm,6
376,2.0,Partly Cloudy,Tue,59,32,0,59,6:00 pm,7
377,3.0,Partly Cloudy,Tue,59,34,0,59,7:00 pm,6
378,4.0,Mostly Clear,Tue,55,42,0,56,8:00 pm,5
379,5.0,Clear,Tue,52,45,0,54,9:00 pm,5
380,6.0,Clear,Tue,50,50,0,51,10:00 pm,5
381,7.0,Clear,Tue,49,52,0,50,11:00 pm,5
382,8.0,Clear,Wed,47,57,5,49,12:00 am,4
383,9.0,Clear,Wed,46,61,5,47,1:00 am,4
384,10.0,Clear,Wed,44,66,5,46,2:00 am,3
385,11.0,Clear,Wed,43,68,5,44,3:00 am,3
386,12.0,Clear,Wed,43,71,5,43,4:00 am,3
387,13.0,Clear,Wed,42,74,5,42,5:00 am,3
388,14.0,Clear,Wed,41,77,5,41,6:00 am,3
389,15.0,Clear,Wed,40,83,5,40,7:00 am,2
390,1.0,Mostly Sunny,Tue,59,30,0,60,6:00 pm,6
391,2.0,Mostly Sunny,Tue,59,33,0,59,7:00 pm,5
392,3.0,Clear,Tue,56,39,0,56,8:00 pm,4
393,4.0,Clear,Tue,52,46,0,53,9:00 pm,5
394,5.0,Clear,Tue,50,51,0,51,10:00 pm,4
395,6.0,Clear,Tue,48,55,0,50,11:00 pm,4
396,7.0,Clear,Wed,47,57,5,49,12:00 am,4
397,8.0,Clear,Wed,46,61,5,47,1:00 am,4
398,9.0,Clear,Wed,44,66,5,46,2:00 am,3
399,10.0,Clear,Wed,43,69,5,44,3:00 am,3
400,11.0,Clear,Wed,43,72,5,43,4:00 am,3
401,12.0,Clear,Wed,42,74,5,42,5:00 am,3
402,13.0,Clear,Wed,41,78,5,41,6:00 am,3
403,14.0,Clear,Wed,40,83,5,40,7:00 am,2
404,15.0,Sunny,Wed,41,82,5,41,8:00 am,1
405,1.0,Partly Cloudy,Tue,60,33,0,60,7:00 pm,5
406,2.0,Mostly Clear,Tue,56,39,0,56,8:00 pm,4
407,3.0,Clear,Tue,53,43,0,54,9:00 pm,4
408,4.0,Clear,Tue,49,53,0,50,10:00 pm,4
409,5.0,Clear,Tue,48,55,0,49,11:00 pm,4
410,6.0,Clear,Wed,47,59,0,48,12:00 am,3
411,7.0,Clear,Wed,46,61,5,47,1:00 am,3
412,8.0,Clear,Wed,45,66,5,46,2:00 am,3
413,9.0,Clear,Wed,44,69,5,44,3:00 am,3
414,10.0,Clear,Wed,43,71,5,43,4:00 am,3
415,11.0,Clear,Wed,42,73,5,42,5:00 am,2
416,12.0,Clear,Wed,41,77,5,41,6:00 am,2
417,13.0,Clear,Wed,40,83,5,40,7:00 am,2
418,14.0,Sunny,Wed,41,81,5,41,8:00 am,1
419,15.0,Sunny,Wed,47,70,5,47,9:00 am,1
420,1.0,Clear,Tue,56,39,0,56,8:00 pm,3
421,2.0,Clear,Tue,54,42,0,54,9:00 pm,3
422,3.0,Clear,Tue,51,48,0,51,10:00 pm,3
